gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000082792	0.4399838	0	0.08222491	1	1
ENSMUSG00000082804	0.4508238	-0.000694294	0.08311102	0.6616787	1
ENSMUSG00000082806	3.110415	0.0006288865	0.07875894	0.8842905	1
ENSMUSG00000082809	9.350424	0.004497824	0.0779376	0.6647928	1
ENSMUSG00000082812	2.092056	-0.001707002	0.07902168	0.6286925	1
ENSMUSG00000082814	0.5326668	-0.001065051	0.08436979	0.5104139	1
ENSMUSG00000082816	0.4971644	-0.0003255415	0.07972877	0.8864624	1
ENSMUSG00000082820	1.374559	-0.0004242877	0.07866681	0.9312169	1
ENSMUSG00000082823	11.51608	0.00011512	0.07824815	0.9887668	1
ENSMUSG00000082827	0.525172	0	0.08222491	1	1
ENSMUSG00000082828	0.1282492	-0.0007232926	0.08319964	0.6487104	1
ENSMUSG00000082829	0.2199919	0	0.08222491	1	1
ENSMUSG00000082836	0.1063427	7.674786e-05	0.08223681	0.9608191	1
ENSMUSG00000082840	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082855	0.6917948	0.001558723	0.07999647	0.5294851	1
ENSMUSG00000082860	2.194136	0	0.08222491	1	1
ENSMUSG00000082867	0.2199919	0	0.08222491	1	1
ENSMUSG00000082872	0.6088043	-0.00137938	0.07953742	0.609285	1
ENSMUSG00000082875	0.05980673	0	0.08222491	1	1
ENSMUSG00000082876	2.21471	-0.003958729	0.07860355	0.5043247	1
ENSMUSG00000082878	0.02828562	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082879	4.051418	0.005337908	0.07872769	0.3471267	1
ENSMUSG00000082884	0.7113012	-0.001362985	0.07925452	0.6492868	1
ENSMUSG00000082888	1.020003	-0.0009087523	0.07888965	0.8075605	1
ENSMUSG00000082892	0.05980673	0	0.08222491	1	1
ENSMUSG00000082895	1.290971	0.005281228	0.08092178	0.1423464	1
ENSMUSG00000082896	14.43542	-0.01013191	0.07752162	0.438327	1
ENSMUSG00000082900	0.2565068	7.83116e-05	0.08212538	0.9603686	1
ENSMUSG00000082901	0.1869266	-0.0002948541	0.08233546	0.8512043	1
ENSMUSG00000082902	0.2273658	-0.0004111376	0.08254069	0.7934019	1
ENSMUSG00000082903	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082907	0.1026635	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000082908	0.5373689	0.0008792731	0.07929867	0.7533397	1
ENSMUSG00000082915	0.4399838	0	0.08222491	1	1
ENSMUSG00000082917	0.3338576	0.001104284	0.0846955	0.4937421	1
ENSMUSG00000082920	1.118339	-0.0009046412	0.07898938	0.790236	1
ENSMUSG00000082922	2.023275	-0.0002905211	0.07912344	0.9224521	1
ENSMUSG00000082925	1.752234	-0.002925935	0.07874781	0.5468895	1
ENSMUSG00000082926	1.296403	7.9244e-05	0.07912887	0.9786543	1
ENSMUSG00000082927	0.08212348	0.0005903131	0.08294385	0.7073598	1
ENSMUSG00000082928	0.8752867	0	0.08222491	1	1
ENSMUSG00000082930	0.2199919	0	0.08222491	1	1
ENSMUSG00000082931	0.1750573	0	0.08222491	1	1
ENSMUSG00000082932	0.7083312	-0.0003990575	0.07955212	0.8694049	1
ENSMUSG00000082935	12.09024	0.02852375	0.08040037	0.01098696	0.8628299
ENSMUSG00000082936	0.2797986	0	0.08222491	1	1
ENSMUSG00000082938	1.141023	0.0004943158	0.07901031	0.8799729	1
ENSMUSG00000082939	0.04352309	0	0.08222491	1	1
ENSMUSG00000082941	0.8108875	0.0006836866	0.07925456	0.8080959	1
ENSMUSG00000082951	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082953	0.3990642	0.0002178176	0.07987992	0.9201637	1
ENSMUSG00000082956	0.1142539	0	0.08222491	1	1
ENSMUSG00000082957	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000082967	0.7014019	-0.002046052	0.08072703	0.3974746	1
ENSMUSG00000082968	0.4108862	0.001260982	0.08555476	0.4383554	1
ENSMUSG00000082969	1.47768	-0.001138751	0.07941395	0.677219	1
ENSMUSG00000082978	0.3866177	0.0003806631	0.08144574	0.8239225	1
ENSMUSG00000082981	0.1026635	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000082985	0.4399838	0	0.08222491	1	1
ENSMUSG00000082988	3.802933	0.003362059	0.07846723	0.618576	1
ENSMUSG00000082989	0.1232927	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082990	0.2627416	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000082996	0.4057438	0.0004834869	0.07992242	0.8250759	1
ENSMUSG00000082998	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083004	0.05980673	0	0.08222491	1	1
ENSMUSG00000083006	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083007	0.05444717	0	0.08222491	1	1
ENSMUSG00000083009	0.2948834	0	0.08222491	1	1
ENSMUSG00000083011	1.997497	-0.001799328	0.07870212	0.7101257	1
ENSMUSG00000083012	147.7518	-0.002967794	0.07026619	0.9201383	1
ENSMUSG00000083013	0.2620895	-0.0005656138	0.08281388	0.7200188	1
ENSMUSG00000083015	1.850495	0.005805009	0.07906308	0.2387493	1
ENSMUSG00000083017	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083019	1.038047	0.002094777	0.07914663	0.5390702	1
ENSMUSG00000083022	3.803547	0.008113666	0.07914453	0.1497747	1
ENSMUSG00000083023	0.05866477	-0.0004111374	0.08254069	0.793402	1
ENSMUSG00000083027	0.3919972	0.001317492	0.07948514	0.6285698	1
ENSMUSG00000083033	0.3916239	0.0001588204	0.0798562	0.9419858	1
ENSMUSG00000083037	0.214324	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083038	0.1249703	0.0007919076	0.08346421	0.6179495	1
ENSMUSG00000083044	1.807152	0.0008223577	0.07891001	0.8212472	1
ENSMUSG00000083045	0.04352309	0	0.08222491	1	1
ENSMUSG00000083049	0.07217922	7.674786e-05	0.08223681	0.9608191	1
ENSMUSG00000083050	4.176955	0	0.08222491	1	1
ENSMUSG00000083055	0.4262206	0.000607411	0.08298057	0.6995179	1
ENSMUSG00000083061	3.516715	-0.0003338432	0.08122675	0.8481103	1
ENSMUSG00000083064	2.766502	-0.003845864	0.07864505	0.4962728	1
ENSMUSG00000083070	1.54267	-0.0002883265	0.08001959	0.8911393	1
ENSMUSG00000083075	0.05444717	0	0.08222491	1	1
ENSMUSG00000083083	1.469873	0.00425149	0.08085025	0.1890614	1
ENSMUSG00000083086	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083087	0.9711559	0.001210155	0.07898577	0.7281231	1
ENSMUSG00000083088	0.3809157	-0.001356718	0.08612294	0.4074281	1
ENSMUSG00000083090	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083094	0.3829894	0	0.08222491	1	1
ENSMUSG00000083097	8.819712	-0.004380708	0.07808563	0.644185	1
ENSMUSG00000083098	1.309765	0.0003485962	0.07940139	0.8921128	1
ENSMUSG00000083100	0.7741434	-0.001035401	0.08035858	0.6301268	1
ENSMUSG00000083101	0.2142839	0.001104388	0.08469602	0.4937035	1
ENSMUSG00000083104	4.855562	0.003147988	0.07857152	0.5978641	1
ENSMUSG00000083111	62.94812	0.01551152	0.0754588	0.4503244	1
ENSMUSG00000083116	0.6993077	0.004059568	0.08062247	0.2079952	1
ENSMUSG00000083121	0.7407401	0.0009665489	0.07953087	0.7072162	1
ENSMUSG00000083122	5.979497	0.002631303	0.07850141	0.6808345	1
ENSMUSG00000083137	0.04352309	0	0.08222491	1	1
ENSMUSG00000083139	3.825968	0.001380792	0.07869205	0.7751504	1
ENSMUSG00000083140	0.02828562	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083141	0.1142539	0	0.08222491	1	1
ENSMUSG00000083150	0.05444717	0	0.08222491	1	1
ENSMUSG00000083152	2.32528	0.005685265	0.07896108	0.2634181	1
ENSMUSG00000083153	0.05444717	0	0.08222491	1	1
ENSMUSG00000083154	3.990985	0.000943377	0.08113024	0.6230788	1
ENSMUSG00000083157	1.647308	0.002247233	0.079401	0.4741135	1
ENSMUSG00000083159	0.05980673	0	0.08222491	1	1
ENSMUSG00000083161	0.1565348	-0.000839712	0.08355029	0.5988806	1
ENSMUSG00000083169	0.3623706	-0.002422188	0.0824164	0.2891969	1
ENSMUSG00000083170	0.6953399	0.001474074	0.08702513	0.3708236	1
ENSMUSG00000083176	0.08637988	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083179	2.754769	0.003385491	0.07858942	0.5656407	1
ENSMUSG00000083183	0.371399	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083186	0.07208211	-0.0004618537	0.08262103	0.7689412	1
ENSMUSG00000083192	1.84082	-0.002808873	0.07893413	0.4956017	1
ENSMUSG00000083193	0.3028877	-0.001095292	0.08459714	0.497854	1
ENSMUSG00000083196	0.05980673	0	0.08222491	1	1
ENSMUSG00000083199	0.4140781	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083207	2.854112	0	0.08222491	1	1
ENSMUSG00000083209	0.9669882	0.0004334881	0.07909719	0.8871463	1
ENSMUSG00000083218	0.6765398	-0.001508832	0.07998194	0.5408488	1
ENSMUSG00000083219	0.04284684	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083220	0.2185804	0	0.08222491	1	1
ENSMUSG00000083223	0.2348641	0	0.08222491	1	1
ENSMUSG00000083240	1.80935	0.002715842	0.07870934	0.5871644	1
ENSMUSG00000083241	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083245	0.5509617	0.0009294067	0.08169337	0.6091874	1
ENSMUSG00000083246	21.25914	-0.001832744	0.07782514	0.8661698	1
ENSMUSG00000083250	0.03783412	0	0.08222491	1	1
ENSMUSG00000083252	0.07489147	0	0.08222491	1	1
ENSMUSG00000083258	0.2174082	7.409188e-05	0.08124052	0.9655226	1
ENSMUSG00000083261	4.321377	-0.007159217	0.07848418	0.334271	1
ENSMUSG00000083263	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083266	0.4242843	-0.001436577	0.08669424	0.3825154	1
ENSMUSG00000083268	1.653815	0.003398607	0.08254223	0.1983532	1
ENSMUSG00000083270	0.04352309	0	0.08222491	1	1
ENSMUSG00000083272	0.05444717	0	0.08222491	1	1
ENSMUSG00000083274	16.03232	0.005824792	0.07838424	0.4516086	1
ENSMUSG00000083275	0.4099214	0	0.08222491	1	1
ENSMUSG00000083279	0.3501147	0	0.08222491	1	1
ENSMUSG00000083282	285.0909	0.01290121	0.06853009	0.6846775	1
ENSMUSG00000083283	1.203598	0.0007369288	0.07887914	0.8439692	1
ENSMUSG00000083284	7.563003	-0.002971936	0.07788674	0.7786485	1
ENSMUSG00000083285	0.05980673	0	0.08222491	1	1
ENSMUSG00000083287	3.884232	-0.004498062	0.07911031	0.302718	1
ENSMUSG00000083288	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083305	27.51112	0.0256918	0.08028126	0.0136408	0.8952917
ENSMUSG00000083306	2.263057	0.0003507536	0.07888849	0.9237179	1
ENSMUSG00000083307	25.20814	-0.01378134	0.0766031	0.4181034	1
ENSMUSG00000083311	0.5280433	-0.0009273273	0.08058594	0.6500812	1
ENSMUSG00000083325	3.769621	0.0005482684	0.07840198	0.9377767	1
ENSMUSG00000083326	0.1455024	-0.0002948541	0.08233546	0.8512043	1
ENSMUSG00000083327	42.67468	-0.01003312	0.0746847	0.6497185	1
ENSMUSG00000083328	1.137209	0.006009039	0.08025814	0.1392587	1
ENSMUSG00000083332	0.7873794	-0.001430528	0.08202206	0.4635762	1
ENSMUSG00000083337	0.1177483	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083339	0.3809157	-0.001356718	0.08612294	0.4074281	1
ENSMUSG00000083340	0.05444717	0	0.08222491	1	1
ENSMUSG00000083341	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083344	0.4521789	-0.0002412316	0.08106069	0.8912435	1
ENSMUSG00000083353	3.794138	0.0004414077	0.07846987	0.9456803	1
ENSMUSG00000083363	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083364	0.8895137	-0.001538426	0.07992022	0.5396532	1
ENSMUSG00000083365	130.9715	3.520219e-06	0.07917538	0.999022	1
ENSMUSG00000083367	2.155761	-0.0006420871	0.07854394	0.91309	1
ENSMUSG00000083372	0.08201642	7.674786e-05	0.08223681	0.9608191	1
ENSMUSG00000083374	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083375	0.7916047	0.001944573	0.07924661	0.5441979	1
ENSMUSG00000083378	0.2199919	0	0.08222491	1	1
ENSMUSG00000083379	0.06348594	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083380	28.68999	0.003345031	0.07707194	0.8175492	1
ENSMUSG00000083382	0.1530518	-0.0004025586	0.0824573	0.7985182	1
ENSMUSG00000083387	0.2199919	0	0.08222491	1	1
ENSMUSG00000083391	0.220971	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083392	0.4894895	-0.0007204985	0.08045258	0.7217306	1
ENSMUSG00000083394	0.4618324	-0.0005132036	0.07948026	0.8381331	1
ENSMUSG00000083396	14.8247	-0.004647614	0.07728501	0.7335134	1
ENSMUSG00000083397	4.631715	-0.004609112	0.07867874	0.4170277	1
ENSMUSG00000083405	39.66987	0.004817362	0.07814981	0.5975356	1
ENSMUSG00000083406	0.1325095	-0.0004055471	0.08253257	0.7961159	1
ENSMUSG00000083410	0.05980673	0	0.08222491	1	1
ENSMUSG00000083411	2.743164	0.001006514	0.07876183	0.8170096	1
ENSMUSG00000083412	0.227808	-0.0005208523	0.08264221	0.7422302	1
ENSMUSG00000083413	3.085123	0.007000234	0.07951806	0.1473146	1
ENSMUSG00000083414	0.05444717	0	0.08222491	1	1
ENSMUSG00000083420	19.74464	0.01417667	0.0779243	0.2332378	1
ENSMUSG00000083421	15.14747	0.01216307	0.07850878	0.1615979	1
ENSMUSG00000083422	0.2238396	-3.740073e-05	0.08216615	0.9809902	1
ENSMUSG00000083424	5.621832	0	0.08222491	NA	NA
ENSMUSG00000083435	0.2199919	0	0.08222491	1	1
ENSMUSG00000083443	1.98294	0.002141308	0.07856862	0.7131269	1
ENSMUSG00000083449	0.03783412	0	0.08222491	1	1
ENSMUSG00000083454	0.9461401	-0.003070027	0.08126744	0.2554858	1
ENSMUSG00000083458	0.2627877	0.0001807569	0.08082896	0.9205454	1
ENSMUSG00000083460	0.8533068	0.002599871	0.08159119	0.2911576	1
ENSMUSG00000083462	0.3501147	0	0.08222491	1	1
ENSMUSG00000083465	19.1122	0.01348369	0.07819162	0.1986405	1
ENSMUSG00000083469	0.916343	0.0004686279	0.08101646	0.7958911	1
ENSMUSG00000083470	0.1293386	0	0.08222491	1	1
ENSMUSG00000083473	0.2199919	0	0.08222491	1	1
ENSMUSG00000083474	0.7516909	-0.003162323	0.08282685	0.2101796	1
ENSMUSG00000083477	1.614716	0.001802094	0.07864869	0.7285736	1
ENSMUSG00000083481	0.3166263	5.729281e-06	0.08204402	0.9971154	1
ENSMUSG00000083482	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083483	0.9051819	0.001571838	0.07927621	0.6047163	1
ENSMUSG00000083485	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083496	0.9890795	0.003678526	0.0790454	0.3782188	1
ENSMUSG00000083498	0.4399838	0	0.08222491	1	1
ENSMUSG00000083499	0.4307019	-0.0003114455	0.08030875	0.8753963	1
ENSMUSG00000083500	2.160286	-0.0001903783	0.08209826	0.904533	1
ENSMUSG00000083502	0.4988488	-0.001453096	0.08681906	0.3775216	1
ENSMUSG00000083505	1.147836	0.0007591523	0.07961858	0.7562085	1
ENSMUSG00000083512	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083520	0.129903	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083533	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083534	1.090636	-0.001100036	0.0790126	0.7449799	1
ENSMUSG00000083536	4.577913	0.005116438	0.0788053	0.3354978	1
ENSMUSG00000083537	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083539	0.2089804	-0.000620596	0.08284389	0.6962365	1
ENSMUSG00000083542	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083544	0.2176155	0	0.08222491	1	1
ENSMUSG00000083553	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083554	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083557	0.7119246	0.001953677	0.0792329	0.5450802	1
ENSMUSG00000083558	584.9201	-0.0001213475	0.07995615	NA	NA
ENSMUSG00000083560	0.29433	0.0002514717	0.08191895	0.8764821	1
ENSMUSG00000083563	177.1888	0.008304765	0.07677579	0.6018414	1
ENSMUSG00000083567	6.357586	0.000179305	0.07837592	0.9801924	1
ENSMUSG00000083569	0.4399838	0	0.08222491	1	1
ENSMUSG00000083579	1.879124	-0.00374797	0.07974959	0.2781154	1
ENSMUSG00000083586	0.2273089	0	0.08222491	1	1
ENSMUSG00000083594	0.4997947	0.00137589	0.08627427	0.4011207	1
ENSMUSG00000083595	0.1120652	-0.0004055471	0.08253257	0.7961159	1
ENSMUSG00000083596	18.2688	-0.004715765	0.07793191	0.6511872	1
ENSMUSG00000083603	0.607185	0.001409371	0.08076165	0.5151998	1
ENSMUSG00000083606	2.41702	0	0.08222491	1	1
ENSMUSG00000083608	0.409569	0.0006073184	0.08298037	0.6995603	1
ENSMUSG00000083610	1.118188	-0.002257371	0.07878252	0.6165024	1
ENSMUSG00000083619	0.5998355	0.002573254	0.08358255	0.249569	1
ENSMUSG00000083621	8.544282	0.001195651	0.07764175	0.9195605	1
ENSMUSG00000083623	0.1619377	0	0.08222491	1	1
ENSMUSG00000083624	0.07566824	0	0.08222491	1	1
ENSMUSG00000083626	1.520712	0.0008851255	0.07876183	0.8381448	1
ENSMUSG00000083627	0.07285548	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083630	0.05444717	0	0.08222491	1	1
ENSMUSG00000083633	12.29635	0.00998357	0.07839377	0.24655	1
ENSMUSG00000083641	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083646	0.437711	-0.0008373035	0.0800192	0.7066276	1
ENSMUSG00000083649	1.006308	-0.001577344	0.0792335	0.6105112	1
ENSMUSG00000083650	3.76378	0.00533491	0.07864708	0.3775933	1
ENSMUSG00000083657	0.07180871	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083669	1.539693	0.005901381	0.07970823	0.1692888	1
ENSMUSG00000083670	0.248463	-0.0007141356	0.08139441	0.6914503	1
ENSMUSG00000083672	1.181068	-0.001720761	0.07937979	0.5618911	1
ENSMUSG00000083674	21.05536	-0.0073207	0.07731051	0.593587	1
ENSMUSG00000083678	1.741851	-9.751901e-05	0.0785814	0.9860231	1
ENSMUSG00000083679	26.61897	0.002653545	0.07743839	0.8366695	1
ENSMUSG00000083681	0.08212348	0.0005903131	0.08294385	0.7073598	1
ENSMUSG00000083684	0.06348594	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083686	0.1383774	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083688	0.1538251	-0.0001907687	0.08226073	0.9031345	1
ENSMUSG00000083689	0.1534249	0.0005739975	0.08290923	0.7148978	1
ENSMUSG00000083691	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083692	1.169112	-0.0002455739	0.0787515	0.9548831	1
ENSMUSG00000083695	7.103616	-0.01498227	0.07901814	0.06768184	1
ENSMUSG00000083700	0.8078817	0.004203056	0.08159813	0.1709026	1
ENSMUSG00000083705	0.0671665	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083708	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083713	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083716	6.516151	0.01344024	0.07828905	0.1799415	1
ENSMUSG00000083718	6.986571	0.00173412	0.07903472	0.6210727	1
ENSMUSG00000083723	1.49375	-0.002292723	0.0793745	0.4714216	1
ENSMUSG00000083728	0.6599758	0	0.08222491	1	1
ENSMUSG00000083731	0.05444717	0	0.08222491	1	1
ENSMUSG00000083732	2.019406	-0.0001034355	0.07878497	0.9800795	1
ENSMUSG00000083734	5.355803	-0.006851213	0.09053616	0.04357251	1
ENSMUSG00000083736	1.78916	-0.0007910505	0.0787446	0.8580631	1
ENSMUSG00000083738	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083744	23.14721	0.004161646	0.07775445	0.7142995	1
ENSMUSG00000083745	1.205619	0	0.08129447	1	1
ENSMUSG00000083754	0.6030422	0.001955772	0.08059654	0.4184709	1
ENSMUSG00000083757	1.083535	-0.001191924	0.07931797	0.6769384	1
ENSMUSG00000083760	0.07489147	0	0.08222491	1	1
ENSMUSG00000083761	0.3288639	0.0001142641	0.08060525	0.9512361	1
ENSMUSG00000083764	0.05444717	0	0.08222491	1	1
ENSMUSG00000083767	0.2508115	0.0001436751	0.08212431	0.927543	1
ENSMUSG00000083772	1.859029	-0.002248726	0.07892562	0.5701657	1
ENSMUSG00000083773	8.989859	-0.007161795	0.07876138	0.2439664	1
ENSMUSG00000083774	0.8462688	-0.0005738244	0.07901567	0.8606939	1
ENSMUSG00000083777	0.2199919	0	0.08222491	1	1
ENSMUSG00000083780	0.05980673	0	0.08222491	1	1
ENSMUSG00000083783	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083786	0.1269719	-0.0006429131	0.08298749	0.6845931	1
ENSMUSG00000083794	0.9856266	0	0.08222491	1	1
ENSMUSG00000083795	2.137491	0.002920603	0.07878612	0.5324541	1
ENSMUSG00000083796	0.2797986	0	0.08222491	1	1
ENSMUSG00000083798	1.529162	0.0001454296	0.0786717	0.9761839	1
ENSMUSG00000083806	0.2090954	-0.000122216	0.08216113	0.9381036	1
ENSMUSG00000083808	2.205851	0.01401261	0.16259363	0.00407344	0.6778563
ENSMUSG00000083811	1.807074	0.004516913	0.07921983	0.2835903	1
ENSMUSG00000083813	0.1832827	7.674786e-05	0.08223681	0.9608191	1
ENSMUSG00000083816	1.105033	-0.00174999	0.07920614	0.5839357	1
ENSMUSG00000083817	0.08799715	-0.0005656138	0.08281388	0.7200188	1
ENSMUSG00000083818	0.2713646	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083819	0.152088	0	0.08222491	1	1
ENSMUSG00000083820	0.3045825	0.001066413	0.0815066	0.5732631	1
ENSMUSG00000083822	0.3205746	-0.0006885262	0.08093178	0.7148344	1
ENSMUSG00000083823	0.3735572	-0.001108506	0.08466253	0.492962	1
ENSMUSG00000083826	0.1844277	0.0004229154	0.08254431	0.7878873	1
ENSMUSG00000083827	9.747553	-0.002661767	0.07808897	0.7755885	1
ENSMUSG00000083829	0.324365	0.0001712878	0.07994785	0.9359611	1
ENSMUSG00000083831	0.9856266	0	0.08222491	1	1
ENSMUSG00000083832	0.194798	-0.0005558186	0.08279399	0.7245681	1
ENSMUSG00000083833	5.955976	0.0003163221	0.07852501	0.958146	1
ENSMUSG00000083834	1.940426	-0.001236372	0.07866688	0.8041257	1
ENSMUSG00000083836	7.267672	-0.004657722	0.07847907	0.4990072	1
ENSMUSG00000083837	0.170237	0.0002022241	0.08223583	0.8976174	1
ENSMUSG00000083838	0.3691434	0.001267121	0.08143929	0.521339	1
ENSMUSG00000083844	80.66932	-0.04416678	0.07350699	0.1118136	1
ENSMUSG00000083847	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083849	1.09996	0	0.08222491	1	1
ENSMUSG00000083853	2.785053	0.007620135	0.08107413	0.08252422	1
ENSMUSG00000083854	1.204027	0.004343598	0.07974766	0.2385745	1
ENSMUSG00000083856	1.361909	0.004374378	0.08109009	0.175422	1
ENSMUSG00000083860	0.2266236	-0.0009451321	0.08205114	0.5942523	1
ENSMUSG00000083863	21.96121	-0.002438905	0.07817232	0.7811449	1
ENSMUSG00000083864	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083875	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083876	2.146518	-0.003624492	0.07881161	0.4496791	1
ENSMUSG00000083877	3.323468	-0.005073123	0.07927164	0.2443873	1
ENSMUSG00000083878	0.1700524	-0.0004618537	0.08262103	0.7689412	1
ENSMUSG00000083879	4.015541	-0.003236843	0.07859004	0.5806086	1
ENSMUSG00000083885	0.09797026	0	0.08222491	1	1
ENSMUSG00000083889	6.040624	0.003968686	0.07853435	0.534002	1
ENSMUSG00000083892	0.4278973	-0.0002693074	0.07952419	0.9119763	1
ENSMUSG00000083893	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083898	0.4399838	0	0.08222491	1	1
ENSMUSG00000083899	48.63175	-0.02294419	0.07551806	0.2788141	1
ENSMUSG00000083900	0.3614178	0.0007609946	0.0833737	0.6311781	1
ENSMUSG00000083902	0.8828302	-0.0009009241	0.07883445	0.8201084	1
ENSMUSG00000083904	0.2474619	0.001185565	0.08511923	0.4644134	1
ENSMUSG00000083906	1.3815	-0.001290483	0.07887075	0.7395838	1
ENSMUSG00000083907	2.411237	0	0.08222491	1	1
ENSMUSG00000083909	4.273374	0.009247075	0.07878304	0.172463	1
ENSMUSG00000083913	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000083914	0.4783847	-0.0009479338	0.08088882	0.6308778	1
ENSMUSG00000083919	0.04352309	0	0.08222491	1	1
ENSMUSG00000083921	0.07217922	7.674786e-05	0.08223681	0.9608191	1
ENSMUSG00000083922	0.04274973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000083925	0.5620881	-0.0006079678	0.08242996	0.7087771	1
ENSMUSG00000083927	0.2199919	0	0.08222491	1	1
ENSMUSG00000083928	0.2199919	0	0.08222491	1	1
ENSMUSG00000083929	26.32284	0.0125628	0.07817993	0.2237643	1
ENSMUSG00000083935	2.543155	0.001077315	0.07851557	0.8605956	1
ENSMUSG00000083936	0.2368313	-0.0006761567	0.08144779	0.7039577	1
ENSMUSG00000083937	0.2007197	0.0006969387	0.08307578	0.6612216	1
